query_hist,current_time,生成结果
用户:帮我创建一个日程; 你:没问题，啥事？啥时候开始？; 用户:下周六晚上10:30; 你:好嘞，多久开始？在哪儿啊？; 用户:在海鲜面馆; 你:好的，提前多久提醒你？; 用户:提前两个小时,2025-07-05 09:26:12,"{""result"":""{\n \""scene_id\"": 1,\n  \""memory_type\"": \""日程\"",\n  \""memory_subtype\"": \""会议\"",\n  \""content\"": \""创建一个日程\"",\n  \""place\"": \""海鲜面馆\"",\n  \""related_person\"": \""\"",\n  \""start_time_is_accurate\"": \""是\"",\n  \""start_time\"": \""20250712 22:30:00\"",\n  \""end_time\"": \""\"",\n  \""remind_time\"": \""20250712 20:30:00\"",\n  \""is_need_end_time\"": \""否\"",\n  \""is_repeat_time\"": \""否\"",\n  \""repeat_freq\"": \""\"",\n  \""repeat_value\"": \""\"",\n  \""repeat_last_time\"": \""\""\n}""}"
用户:周日全天去爬山吧。; 你:好的，提前一天晚上8点提醒你，行不？; 用户:7点吧,2025-07-05 14:46:27,"{""result"":""{\n \""scene_id\"": 1,\n  \""memory_type\"": \""日程\"",\n  \""memory_subtype\"": \""出行\"",\n  \""content\"": \""去爬山\"",\n  \""place\"": \""\"",\n  \""related_person\"": \""\"",\n  \""start_time_is_accurate\"": \""是\"",\n  \""start_time\"": \""20250705 08:00:00\"",\n  \""end_time\"": \""20250705 18:00:00\"",\n  \""remind_time\"": \""20250704 19:00:00\"",\n  \""is_need_end_time\"": \""是\"",\n  \""is_repeat_time\"": \""否\"",\n  \""repeat_freq\"": \""\"",\n  \""repeat_value\"": \""\"",\n  \""repeat_last_time\"": \""\""\n}""}"
用户:周日晚上6点约了朋友在海鲜面馆; 你:收到啦，要持续多久啊？; 用户:持续三个小时; 你:没问题，啥时候提醒你？; 用户:明天下午5:30提醒我。,2025-07-05 12:52:12,"{""result"":""{\n \""scene_id\"": 1,\n  \""memory_type\"": \""日程\"",\n  \""memory_subtype\"": \""约见\"",\n  \""content\"": \""和朋友在海鲜面馆见面\"",\n  \""place\"": \""海鲜面馆\"",\n  \""related_person\"": \""朋友\"",\n  \""start_time_is_accurate\"": \""是\"",\n  \""start_time\"": \""20250706 18:00:00\"",\n  \""end_time\"": \""20250706 21:00:00\"",\n  \""remind_time\"": \""20250705 17:30:00\"",\n  \""is_need_end_time\"": \""是\"",\n  \""is_repeat_time\"": \""否\"",\n  \""repeat_freq\"": \""\"",\n  \""repeat_value\"": \""\"",\n  \""repeat_last_time\"": \""\""\n}""}"
用户:帮我建个日程; 你:好嘞，记啥事？啥时候开始？; 用户:明天中午11点,2025-07-05 11:52:12,"{""result"":""{\n \""scene_id\"": 1,\n  \""memory_type\"": \""日程\"",\n  \""memory_subtype\"": \""\"",\n  \""content\"": \""\"",\n  \""place\"": \""\"",\n  \""related_person\"": \""\"",\n  \""start_time_is_accurate\"": \""是\"",\n  \""start_time\"": \""20250706 11:00:00\"",\n  \""end_time\"": \""\"",\n  \""remind_time\"": \""\"",\n  \""is_need_end_time\"": \""否\"",\n  \""is_repeat_time\"": \""否\"",\n  \""repeat_freq\"": \""\"",\n  \""repeat_value\"": \""\"",\n  \""repeat_last_time\"": \""\""\n}""}"
用户:这周五中午12点有个健身课，帮我记一下; 你:周五12点到13点已经安排家庭聚餐了。健身课要换个时间吗？; 用户:改到周六22点。; 你:什么时间提醒你？; 用户:提前15分钟提醒我,2025-07-02 06:52:12,"{""result"":""```json\n{  \""scene_id\"": 3,\n  \""memory_type\"": \""日程\"",\n  \""memory_subtype\"": \""运动\"",\n  \""content\"": \""健身课\"",\n  \""place\"": \""\"",\n  \""related_person\"": \""\"",\n  \""start_time_is_accurate\"": \""是\"",\n  \""start_time\"": \""20250705 22:00:00\"",\n  \""end_time\"": \""20250705 23:00:00\"",\n  \""remind_time\"": \""20250705 21:45:00\"",\n  \""is_need_end_time\"": \""是\"",\n  \""is_repeat_time\"": \""否\"",\n  \""repeat_freq\"": \""\"",\n  \""repeat_value\"": \""\"",\n  \""repeat_last_time\"": \""\""\n}\n```""}"
用户:下周三团队聚餐; 你:好嘞，啥时候开始？; 用户:下周三晚上六点开始; 你:下周三下午6点到晚上9点已经有同学聚会了。下周三团队聚餐要换个时间吗？; 用户:改到周四晚上六点; 你:那我提前多久提醒你呀？; 用户:设置开始前10分钟提醒。,2025-07-01 20:52:12,"{""result"":""{\n \""scene_id\"": 3,\n  \""memory_type\"": \""日程\"",\n  \""memory_subtype\"": \""应酬\"",\n  \""content\"": \""团队聚餐\"",\n  \""place\"": \""\"",\n  \""related_person\"": \""\"",\n  \""start_time_is_accurate\"": \""是\"",\n  \""start_time\"": \""20250703 18:00:00\"",\n  \""end_time\"": \""\"",\n  \""remind_time\"": \""20250703 17:50:00\"",\n  \""is_need_end_time\"": \""否\"",\n  \""is_repeat_time\"": \""否\"",\n  \""repeat_freq\"": \""\"",\n  \""repeat_value\"": \""\"",\n  \""repeat_last_time\"": \""\""\n}""}"
用户:下周三团队聚餐; 你:好嘞，啥时候开始？; 用户:下周三晚上六点开始; 你:下周三下午6点到晚上9点已经有同学聚会了。下周三团队聚餐要换个时间吗？; 用户:改到下周四晚上六点; 你:那我提前多久提醒你呀？; 用户:设置开始前10分钟提醒。,2025-07-05 20:52:12,"{""result"":""{\n \""scene_id\"": 3,\n  \""memory_type\"": \""日程\"",\n  \""memory_subtype\"": \""聚餐\"",\n  \""content\"": \""团队聚餐\"",\n  \""place\"": \""\"",\n  \""related_person\"": \""\"",\n  \""start_time_is_accurate\"": \""是\"",\n  \""start_time\"": \""20250710 18:00:00\"",\n  \""end_time\"": \""\"",\n  \""remind_time\"": \""20250710 17:50:00\"",\n  \""is_need_end_time\"": \""否\"",\n  \""is_repeat_time\"": \""否\"",\n  \""repeat_freq\"": \""\"",\n  \""repeat_value\"": \""\"",\n  \""repeat_last_time\"": \""\""\n}""}"
用户:下周三团队聚餐; 你:好嘞，啥时候开始？; 用户:下周三晚上六点开始; 你:下周三下午6点到晚上9点已经有同学聚会了。下周三团队聚餐要换个时间吗？; 用户:改到这周四晚上六点; 你:那我提前多久提醒你呀？; 用户:设置开始前10分钟提醒。,2025-07-05 19:52:12,"{""result"":""{\n \""scene_id\"": 3,\n  \""memory_type\"": \""日程\"",\n  \""memory_subtype\"": \""应酬\"",\n  \""content\"": \""团队聚餐\"",\n  \""place\"": \""\"",\n  \""related_person\"": \""\"",\n  \""start_time_is_accurate\"": \""是\"",\n  \""start_time\"": \""20250710 18:00:00\"",\n  \""end_time\"": \""\"",\n  \""remind_time\"": \""20250710 17:50:00\"",\n  \""is_need_end_time\"": \""否\"",\n  \""is_repeat_time\"": \""否\"",\n  \""repeat_freq\"": \""\"",\n  \""repeat_value\"": \""\"",\n  \""repeat_last_time\"": \""\""\n}""}"
用户:记下下周三团建; 你:好嘞，啥时候开始？; 用户:嗯晚上6点开始吧; 你:没问题，提前多久提醒你？; 用户:提前5分钟,2025-07-05 19:52:12,"{""result"":""{\n \""scene_id\"": 1,\n  \""memory_type\"": \""日程\"",\n  \""memory_subtype\"": \""活动\"",\n  \""content\"": \""下周三团建\"",\n  \""place\"": \""\"",\n  \""related_person\"": \""\"",\n  \""start_time_is_accurate\"": \""是\"",\n  \""start_time\"": \""20250716 18:00:00\"",\n  \""end_time\"": \""\"",\n  \""remind_time\"": \""20250716 17:55:00\"",\n  \""is_need_end_time\"": \""否\"",\n  \""is_repeat_time\"": \""否\"",\n  \""repeat_freq\"": \""\"",\n  \""repeat_value\"": \""\"",\n  \""repeat_last_time\"": \""\""\n}""}"
用户:下周日中午13点有个见面会; 你:好的，会持续多久啊？; 用户:大概3小时吧。; 你:什么时间提醒你？; 用户:提前1小时提醒我,2025-07-04 22:32:18,"{""result"":""{\n \""scene_id\"": 1,\n  \""memory_type\"": \""日程\"",\n  \""memory_subtype\"": \""会议\"",\n  \""content\"": \""见面会\"",\n  \""place\"": \""\"",\n  \""related_person\"": \""\"",\n  \""start_time_is_accurate\"": \""是\"",\n  \""start_time\"": \""20250713 13:00:00\"",\n  \""end_time\"": \""20250713 16:00:00\"",\n  \""remind_time\"": \""20250713 12:00:00\"",\n  \""is_need_end_time\"": \""是\"",\n  \""is_repeat_time\"": \""否\"",\n  \""repeat_freq\"": \""\"",\n  \""repeat_value\"": \""\"",\n  \""repeat_last_time\"": \""\""\n}""}"
用户:周天10点想去看展会记录一下; 你:好的，会持续多久啊？; 用户:大概2小时吧。; 你:什么时间提醒你？; 用户:提前1小时提醒我,2025-07-04 22:32:18,"{""result"":""```json\n{  \""scene_id\"": 1,\n  \""memory_type\"": \""日程\"",\n  \""memory_subtype\"": \""出行\"",\n  \""content\"": \""去看展会\"",\n  \""place\"": \""\"",\n  \""related_person\"": \""\"",\n  \""start_time_is_accurate\"": \""是\"",\n  \""start_time\"": \""20250705 10:00:00\"",\n  \""end_time\"": \""20250705 12:00:00\"",\n  \""remind_time\"": \""20250705 09:00:00\"",\n  \""is_need_end_time\"": \""是\"",\n  \""is_repeat_time\"": \""否\"",\n  \""repeat_freq\"": \""\"",\n  \""repeat_value\"": \""\"",\n  \""repeat_last_time\"": \""\""\n}\n```""}"
用户:今天下午1点要去看世界杯; 你:今天下午1点到2点已经安排评审了。看世界杯要换个时间吗？; 用户:不用换了。; 你:好嘞，提前1小时叫你，行不？; 用户:好的,2025-07-04 22:32:18,"{""result"":""{\n \""scene_id\"": 1,\n  \""memory_type\"": \""日程\"",\n  \""memory_subtype\"": \""出行\"",\n  \""content\"": \""去看世界杯\"",\n  \""place\"": \""\"",\n  \""related_person\"": \""\"",\n  \""start_time_is_accurate\"": \""是\"",\n  \""start_time\"": \""20250704 13:00:00\"",\n  \""end_time\"": \""\"",\n  \""remind_time\"": \""20250704 12:00:00\"",\n  \""is_need_end_time\"": \""否\"",\n  \""is_repeat_time\"": \""否\"",\n  \""repeat_freq\"": \""\"",\n  \""repeat_value\"": \""\"",\n  \""repeat_last_time\"": \""\""\n}""}"
用户:明天下午4点去拉力赛，帮我记一下; 你:明天下午4点到5点已经有歌友会。拉力赛要换个时间吗？; 用户:改到明天5点; 你:好的，会持续多久啊？; 用户:大概3小时吧; 你:提前1小时叫你，成不？; 用户:提前2小时提醒我,2025-07-04 22:32:18,"{""result"":""{\n \""scene_id\"": 3,\n  \""memory_type\"": \""日程\"",\n  \""memory_subtype\"": \""出行\"",\n  \""content\"": \""去拉力赛\"",\n  \""place\"": \""\"",\n  \""related_person\"": \""\"",\n  \""start_time_is_accurate\"": \""是\"",\n  \""start_time\"": \""20250705 17:00:00\"",\n  \""end_time\"": \""20250705 20:00:00\"",\n  \""remind_time\"": \""20250705 15:00:00\"",\n  \""is_need_end_time\"": \""是\"",\n  \""is_repeat_time\"": \""否\"",\n  \""repeat_freq\"": \""\"",\n  \""repeat_value\"": \""\"",\n  \""repeat_last_time\"": \""\""\n}""}"
用户:后天早上6点去参加歌友会; 你:明天6点到7点已经有读书会了。歌友会要换个时间吗？; 用户:改到明天10点; 你:好的，会持续多久啊？; 用户:大概2小时吧; 你:提前1小时叫你，成不？; 用户:提前半小时,2025-07-04 22:32:18,"{""result"":""{\n \""scene_id\"": 3,\n  \""memory_type\"": \""日程\"",\n  \""memory_subtype\"": \""会议\"",\n  \""content\"": \""参加歌友会\"",\n  \""place\"": \""\"",\n  \""related_person\"": \""\"",\n  \""start_time_is_accurate\"": \""是\"",\n  \""start_time\"": \""20250706 10:00:00\"",\n  \""end_time\"": \""20250706 12:00:00\"",\n  \""remind_time\"": \""20250706 09:30:00\"",\n  \""is_need_end_time\"": \""是\"",\n  \""is_repeat_time\"": \""否\"",\n  \""repeat_freq\"": \""\"",\n  \""repeat_value\"": \""\"",\n  \""repeat_last_time\"": \""\""\n}""}"
用户:周日早上6点去参加生日会; 你:周日上午6点到7点已经有读书会了。歌友会要换个时间吗？; 用户:改到明天10点; 你:周日上午10点到11点已经有约老王吃饭了。生日会要换个时间吗？; 用户:改到明天10点; 你:好的，会持续多久啊？; 用户:大概2小时吧; 你:提前1小时叫你，成不？; 用户:提前半小时,2025-07-04 22:32:18,"{""result"":""{\n \""scene_id\"": 3,\n  \""memory_type\"": \""日程\"",\n  \""memory_subtype\"": \""约见\"",\n  \""content\"": \""参加生日会\"",\n  \""place\"": \""\"",\n  \""related_person\"": \""\"",\n  \""start_time_is_accurate\"": \""是\"",\n  \""start_time\"": \""20250706 10:00:00\"",\n  \""end_time\"": \""20250706 12:00:00\"",\n  \""remind_time\"": \""20250706 09:30:00\"",\n  \""is_need_end_time\"": \""是\"",\n  \""is_repeat_time\"": \""否\"",\n  \""repeat_freq\"": \""\"",\n  \""repeat_value\"": \""\"",\n  \""repeat_last_time\"": \""\""\n}""}"
用户:帮我记一下，今晚约老李一起吃饭; 你:好呀，啥时候开始？要搞多久啊？; 用户:今晚时间不够了，改到明晚吧; 你:好嘞，啥时候开始？在哪儿碰头呀？; 用户:嗯9点开始吧，在酒仙桥; 你:好嘞，啥时候提醒你？; 用户:提前半个小时吧,2025-07-05 20:05:12,"{""result"":""{\n \""scene_id\"": 1,\n  \""memory_type\"": \""日程\"",\n  \""memory_subtype\"": \""约见\"",\n  \""content\"": \""和老李一起吃饭\"",\n  \""place\"": \""酒仙桥\"",\n  \""related_person\"": \""老李\"",\n  \""start_time_is_accurate\"": \""是\"",\n  \""start_time\"": \""20250706 21:00:00\"",\n  \""end_time\"": \""\"",\n  \""remind_time\"": \""20250706 20:30:00\"",\n  \""is_need_end_time\"": \""否\"",\n  \""is_repeat_time\"": \""否\"",\n  \""repeat_freq\"": \""\"",\n  \""repeat_value\"": \""\"",\n  \""repeat_last_time\"": \""\""\n}""}"
用户:后天晚上9:30~10:00在方城大厦开需求评审会; 你:没问题，提前15分钟叫你成吗？; 用户:提前10分钟吧,2025-07-05 10:05:12,"{""result"":""{\n \""scene_id\"": 1,\n  \""memory_type\"": \""日程\"",\n  \""memory_subtype\"": \""会议\"",\n  \""content\"": \""开需求评审会\"",\n  \""place\"": \""方城大厦\"",\n  \""related_person\"": \""\"",\n  \""start_time_is_accurate\"": \""是\"",\n  \""start_time\"": \""20250707 21:30:00\"",\n  \""end_time\"": \""20250707 22:00:00\"",\n  \""remind_time\"": \""20250707 21:20:00\"",\n  \""is_need_end_time\"": \""是\"",\n  \""is_repeat_time\"": \""否\"",\n  \""repeat_freq\"": \""\"",\n  \""repeat_value\"": \""\"",\n  \""repeat_last_time\"": \""\""\n}""}"
用户:今晚5:00~6:00开需求评审会，在101会议室; 你:开始时间已经过去了，重说一下呗; 用户:今晚8:00~9:00开需求评审会; 你:好嘞，提前15分钟叫你，行吗？; 用户:提前5分钟就行,2025-07-05 10:52:12,"{""result"":""```json\n{  \""scene_id\"": 1,\n  \""memory_type\"": \""日程\"",\n  \""memory_subtype\"": \""会议\"",\n  \""content\"": \""开需求评审会\"",\n  \""place\"": \""101会议室\"",\n  \""related_person\"": \""\"",\n  \""start_time_is_accurate\"": \""是\"",\n  \""start_time\"": \""20250705 20:00:00\"",\n  \""end_time\"": \""20250705 21:00:00\"",\n  \""remind_time\"": \""20250705 19:55:00\"",\n  \""is_need_end_time\"": \""是\"",\n  \""is_repeat_time\"": \""否\"",\n  \""repeat_freq\"": \""\"",\n  \""repeat_value\"": \""\"",\n  \""repeat_last_time\"": \""\""\n}\n```""}"
用户:明天中午12点和姜伟一起讨论意图识别; 你:会持续多久啊？跟姜伟在哪儿讨论意图识别呀？; 用户:在101会议室讨论一个小时; 你:好嘞，提前15分钟提醒你，好吗？; 用户:提前5分钟吧,2025-07-05 20:13:12,"{""result"":""```json\n{  \""scene_id\"": 1,\n  \""memory_type\"": \""日程\"",\n  \""memory_subtype\"": \""会议\"",\n  \""content\"": \""和姜伟一起讨论意图识别\"",\n  \""place\"": \""101会议室\"",\n  \""related_person\"": \""姜伟\"",\n  \""start_time_is_accurate\"": \""是\"",\n  \""start_time\"": \""20250706 12:00:00\"",\n  \""end_time\"": \""20250706 13:00:00\"",\n  \""remind_time\"": \""20250706 11:55:00\"",\n  \""is_need_end_time\"": \""是\"",\n  \""is_repeat_time\"": \""否\"",\n  \""repeat_freq\"": \""\"",\n  \""repeat_value\"": \""\"",\n  \""repeat_last_time\"": \""\""\n}\n```""}"
用户:明天中午12:00~13:00和老王一起吃饭吧; 你:好嘞，咱在哪儿跟老王一块儿吃饭啊？; 用户:来食堂吧; 你:收到，啥时候提醒你？; 用户:提前20分钟,2025-07-05 20:05:12,"{""result"":""{\n \""scene_id\"": 1,\n  \""memory_type\"": \""日程\"",\n  \""memory_subtype\"": \""约见\"",\n  \""content\"": \""和老王一起吃饭\"",\n  \""place\"": \""食堂\"",\n  \""related_person\"": \""老王\"",\n  \""start_time_is_accurate\"": \""是\"",\n  \""start_time\"": \""20250706 12:00:00\"",\n  \""end_time\"": \""20250706 13:00:00\"",\n  \""remind_time\"": \""20250706 11:40:00\"",\n  \""is_need_end_time\"": \""是\"",\n  \""is_repeat_time\"": \""否\"",\n  \""repeat_freq\"": \""\"",\n  \""repeat_value\"": \""\"",\n  \""repeat_last_time\"": \""\""\n}""}"
用户:帮我记一下周末和龙江一起踢足球吧; 你:好嘞，啥时候开始？; 用户:周日早晨8点; 你:好嘞，提前多久提醒你？; 用户:早晨7点吧,2025-07-05 21:09:32,"{""result"":""{\n \""scene_id\"": 1,\n  \""memory_type\"": \""日程\"",\n  \""memory_subtype\"": \""运动\"",\n  \""content\"": \""和龙江一起踢足球\"",\n  \""place\"": \""\"",\n  \""related_person\"": \""龙江\"",\n  \""start_time_is_accurate\"": \""是\"",\n  \""start_time\"": \""20250706 08:00:00\"",\n  \""end_time\"": \""\"",\n  \""remind_time\"": \""20250706 07:00:00\"",\n  \""is_need_end_time\"": \""否\"",\n  \""is_repeat_time\"": \""否\"",\n  \""repeat_freq\"": \""\"",\n  \""repeat_value\"": \""\"",\n  \""repeat_last_time\"": \""\""\n}""}"
用户:帮我建个日程; 你:没问题，记啥事？啥时候开始？; 用户:今晚8点和小白一起去吃饭; 你:今天晚上8点到晚上11点已经有评审会。和小白一起去吃饭要换个时间吗？; 用户:换到明天晚上8点,2025-07-05 12:52:12,"{""result"":""{\n \""scene_id\"": 1,\n  \""memory_type\"": \""日程\"",\n  \""memory_subtype\"": \""约见\"",\n  \""content\"": \""和小白一起去吃饭\"",\n  \""place\"": \""\"",\n  \""related_person\"": \""小白\"",\n  \""start_time_is_accurate\"": \""是\"",\n  \""start_time\"": \""20250706 20:00:00\"",\n  \""end_time\"": \""\"",\n  \""remind_time\"": \""\"",\n  \""is_need_end_time\"": \""否\"",\n  \""is_repeat_time\"": \""否\"",\n  \""repeat_freq\"": \""\"",\n  \""repeat_value\"": \""\"",\n  \""repeat_last_time\"": \""\""\n}""}"
用户:帮我记一下马斯克的一句话，失败是一种选择，如果事情没有失败，那就是你的创新还不够,2025-07-05 21:13:12,"{""result"":""```json\n{  \""scene_id\"": 1,\n  \""memory_type\"": \""备忘\"",\n  \""memory_subtype\"": \""灵感\"",\n  \""content\"": \""马斯克的一句话，失败是一种选择，如果事情没有失败，那就是你的创新还不够\"",\n  \""place\"": \""\"",\n  \""related_person\"": \""\"",\n  \""start_time_is_accurate\"": \""否\"",\n  \""start_time\"": \""\"",\n  \""end_time\"": \""\"",\n  \""remind_time\"": \""\"",\n  \""is_need_end_time\"": \""否\"",\n  \""is_repeat_time\"": \""否\"",\n  \""repeat_freq\"": \""\"",\n  \""repeat_value\"": \""\"",\n  \""repeat_last_time\"": \""\""\n}\n```""}"
用户:帮我记个备忘; 你:好嘞，具体记什么事情？; 用户:马斯克说过一句话，失败的主要原因就是创新不足,2025-07-05 21:13:12,"{""result"":""```json\n{  \""scene_id\"": 1,\n  \""memory_type\"": \""备忘\"",\n  \""memory_subtype\"": \""灵感\"",\n  \""content\"": \""马斯克说过一句话，失败的主要原因就是创新不足\"",\n  \""place\"": \""\"",\n  \""related_person\"": \""\"",\n  \""start_time_is_accurate\"": \""否\"",\n  \""start_time\"": \""\"",\n  \""end_time\"": \""\"",\n  \""remind_time\"": \""\"",\n  \""is_need_end_time\"": \""否\"",\n  \""is_repeat_time\"": \""否\"",\n  \""repeat_freq\"": \""\"",\n  \""repeat_value\"": \""\"",\n  \""repeat_last_time\"": \""\""\n}\n```""}"
用户:嗯今晚8:15要跟李伟开个会; 你:今天晚上8点到晚上9点已经有跟浩翔开会了。跟李伟开会要换个时间吗？; 用户:嗯可以换个时间; 你:今天晚上8点到晚上9点已经有跟浩翔开会了。跟李伟开会要换个时间吗？; 用户:换吧,2025-07-07 09:12:36,"{""result"":""{\n \""scene_id\"": 1,\n  \""memory_type\"": \""日程\"",\n  \""memory_subtype\"": \""会议\"",\n  \""content\"": \""跟李伟开会\"",\n  \""place\"": \""\"",\n  \""related_person\"": \""李伟\"",\n  \""start_time_is_accurate\"": \""是\"",\n  \""start_time\"": \""20250707 20:15:00\"",\n  \""end_time\"": \""20250707 21:00:00\"",\n  \""remind_time\"": \""\"",\n  \""is_need_end_time\"": \""是\"",\n  \""is_repeat_time\"": \""否\"",\n  \""repeat_freq\"": \""\"",\n  \""repeat_value\"": \""\"",\n  \""repeat_last_time\"": \""\""\n}""}"
用户:晚上提醒我啊要给浩翔打个电话; 你:好嘞，啥时候提醒你？; 用户:7点多吧; 你:开始时间已经过去了，重说一下呗; 用户:7点多提醒我,2025-07-07 19:21:16,"{""result"":""{\n \""scene_id\"": 1,\n  \""memory_type\"": \""待办\"",\n  \""memory_subtype\"": \""通讯\"",\n  \""content\"": \""给浩翔打电话\"",\n  \""place\"": \""\"",\n  \""related_person\"": \""浩翔\"",\n  \""start_time_is_accurate\"": \""是\"",\n  \""start_time\"": \""20250707 19:00:00\"",\n  \""end_time\"": \""\"",\n  \""remind_time\"": \""20250707 19:00:00\"",\n  \""is_need_end_time\"": \""否\"",\n  \""is_repeat_time\"": \""否\"",\n  \""repeat_freq\"": \""\"",\n  \""repeat_value\"": \""\"",\n  \""repeat_last_time\"": \""\""\n}""}"
'用户:嗯今晚8:15要跟单位开个会; 你:今天晚上8点到晚上9点已经有跟浩翔开会了。跟单位开会要换个时间吗？; 用户:嗯可以换个时间; 你:今天晚上8点到晚上9点已经有跟浩翔开会了。跟单位开会要换个时间吗？; 用户:换吧; 你:什么时间？持续多久？; 你:9:15',2025-07-04 09:32:18,"{""result"":""{\n \""scene_id\"": 3,\n  \""memory_type\"": \""日程\"",\n  \""memory_subtype\"": \""会议\"",\n  \""content\"": \""跟单位开会\"",\n  \""place\"": \""\"",\n  \""related_person\"": \""\"",\n  \""start_time_is_accurate\"": \""是\"",\n  \""start_time\"": \""20250704 21:15:00\"",\n  \""end_time\"": \""\"",\n  \""remind_time\"": \""\"",\n  \""is_need_end_time\"": \""是\"",\n  \""is_repeat_time\"": \""否\"",\n  \""repeat_freq\"": \""\"",\n  \""repeat_value\"": \""\"",\n  \""repeat_last_time\"": \""\""\n}""}"
