query_hist,current_time,生成结果
用户:周日全天去爬山吧。; 你:好的，提前一天晚上8点提醒你，行不？; 用户:7点吧,2025-07-05 14:46:27,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""运动"",""content"":""去爬山"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周日"",""start_time_chinese"":""7点"",""end_date_chinese"":""周日"",""end_time_chinese"":""20点"",""remind_date_chinese"":""周六"",""remind_time_chinese"":""20点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-06 07:00:00"",""end_time"":""2025-07-05 20:00:00"",""remind_time"":""2025-07-12 20:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 14:46:27""}}"
用户:周日晚上6点约了朋友在海鲜面馆; 你:收到啦，要持续多久啊？; 用户:持续三个小时; 你:没问题，啥时候提醒你？; 用户:明天下午5:30提醒我。,2025-07-05 12:52:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""约了朋友在海鲜面馆"",""place"":""海鲜面馆"",""related_person"":""朋友"",""start_date_chinese"":""周日"",""start_time_chinese"":""晚上6点"",""end_date_chinese"":""周日"",""end_time_chinese"":""晚上9点"",""remind_date_chinese"":""明天"",""remind_time_chinese"":""下午5:30"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-06 18:00:00"",""end_time"":""2025-07-06 17:30:00"",""remind_time"":""2025-07-06 17:30:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 12:52:12""}}"
用户:帮我建个日程; 你:好嘞，记啥事？啥时候开始？; 用户:明天中午11点,2025-07-05 11:52:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":"""",""content"":"""",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""中午11点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-06 11:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 11:52:12""}}"
用户:这周五中午12点有个健身课，帮我记一下; 你:周五12点到13点已经安排家庭聚餐了。健身课要换个时间吗？; 用户:改到周六22点。; 你:什么时间提醒你？; 用户:提前15分钟提醒我,2025-07-02 06:52:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""运动"",""content"":""健身课"",""place"":"""",""related_person"":"""",""start_date_chinese"":""这周六"",""start_time_chinese"":""22点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""这周六"",""remind_time_chinese"":""21点45分"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-05 22:00:00"",""end_time"":""2025-07-05 21:45:00"",""remind_time"":""2025-07-05 21:45:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-02 06:52:12""}}"
用户:下周三团队聚餐; 你:好嘞，啥时候开始？; 用户:下周三晚上六点开始; 你:下周三下午6点到晚上9点已经有同学聚会了。下周三团队聚餐要换个时间吗？; 用户:改到周四晚上六点; 你:那我提前多久提醒你呀？; 用户:设置开始前10分钟提醒。,2025-07-01 20:52:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""应酬"",""content"":""团队聚餐"",""place"":"""",""related_person"":""团队"",""start_date_chinese"":""下周四"",""start_time_chinese"":""晚上6点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""下周四"",""remind_time_chinese"":""晚上5点50分"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-10 18:00:00"",""end_time"":""2025-07-10 17:50:00"",""remind_time"":""2025-07-10 17:50:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-01 20:52:12""}}"
用户:下周三团队聚餐; 你:好嘞，啥时候开始？; 用户:下周三晚上六点开始; 你:下周三下午6点到晚上9点已经有同学聚会了。下周三团队聚餐要换个时间吗？; 用户:改到下周四晚上六点; 你:那我提前多久提醒你呀？; 用户:设置开始前10分钟提醒。,2025-07-05 20:52:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""应酬"",""content"":""团队聚餐"",""place"":"""",""related_person"":""团队"",""start_date_chinese"":""下周四"",""start_time_chinese"":""晚上6点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""下周四"",""remind_time_chinese"":""晚上5点50分"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-10 18:00:00"",""end_time"":""2025-07-10 17:50:00"",""remind_time"":""2025-07-10 17:50:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 20:52:12""}}"
用户:下周三团队聚餐; 你:好嘞，啥时候开始？; 用户:下周三晚上六点开始; 你:下周三下午6点到晚上9点已经有同学聚会了。下周三团队聚餐要换个时间吗？; 用户:改到这周四晚上六点; 你:那我提前多久提醒你呀？; 用户:设置开始前10分钟提醒。,2025-07-05 19:52:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""应酬"",""content"":""团队聚餐"",""place"":"""",""related_person"":""团队"",""start_date_chinese"":""这周四"",""start_time_chinese"":""晚上六点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""这周四"",""remind_time_chinese"":""晚上五点五十"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-03 18:00:00"",""end_time"":""2025-07-03 17:50:00"",""remind_time"":""2025-07-10 17:50:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 19:52:12"",""is_stop"":true,""reply_content"":""开始时间已经过去了，重说一下呗""}}"
用户:记下下周三团建; 你:好嘞，啥时候开始？; 用户:嗯晚上6点开始吧; 你:没问题，提前多久提醒你？; 用户:提前5分钟,2025-07-05 19:52:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""应酬"",""content"":""团建"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周三"",""start_time_chinese"":""晚上6点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""下周三"",""remind_time_chinese"":""晚上5点55分"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-09 18:00:00"",""end_time"":""2025-07-09 17:55:00"",""remind_time"":""2025-07-16 17:55:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 19:52:12""}}"
用户:下周日中午13点有个见面会; 你:好的，会持续多久啊？; 用户:大概3小时吧。; 你:什么时间提醒你？; 用户:提前1小时提醒我,2025-07-04 22:32:18,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""见面会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周日"",""start_time_chinese"":""中午13点"",""end_date_chinese"":""下周日"",""end_time_chinese"":""下午2点"",""remind_date_chinese"":""下周日"",""remind_time_chinese"":""中午12点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-13 13:00:00"",""end_time"":""2025-07-13 12:00:00"",""remind_time"":""2025-07-13 12:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-04 22:32:18""}}"
用户:周天10点想去看展会记录一下; 你:好的，会持续多久啊？; 用户:大概2小时吧。; 你:什么时间提醒你？; 用户:提前1小时提醒我,2025-07-04 22:32:18,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""展会"",""content"":""去看展会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周天"",""start_time_chinese"":""10点"",""end_date_chinese"":""周天"",""end_time_chinese"":""12点"",""remind_date_chinese"":""周天"",""remind_time_chinese"":""9点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-06 10:00:00"",""end_time"":""2025-07-06 09:00:00"",""remind_time"":""2025-07-06 09:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-04 22:32:18""}}"
用户:今天下午1点要去看世界杯; 你:今天下午1点到2点已经安排评审了。看世界杯要换个时间吗？; 用户:不用换了。; 你:好嘞，提前1小时叫你，行不？; 用户:好的,2025-07-04 22:32:18,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""出行"",""content"":""去看世界杯"",""place"":"""",""related_person"":"""",""start_date_chinese"":""今天"",""start_time_chinese"":""下午1点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""今天"",""remind_time_chinese"":""上午12点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-04 13:00:00"",""end_time"":""2025-07-04 12:00:00"",""remind_time"":""2025-07-04 12:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-04 22:32:18"",""is_stop"":true,""reply_content"":""开始时间已经过去了，重说一下呗""}}"
用户:明天下午4点去拉力赛，帮我记一下; 你:明天下午4点到5点已经有歌友会。拉力赛要换个时间吗？; 用户:改到明天5点; 你:好的，会持续多久啊？; 用户:大概3小时吧; 你:提前1小时叫你，成不？; 用户:提前2小时提醒我,2025-07-04 22:32:18,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""出行"",""content"":""去拉力赛"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""5点"",""end_date_chinese"":""明天"",""end_time_chinese"":""8点"",""remind_date_chinese"":""明天"",""remind_time_chinese"":""3点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-05 17:00:00"",""end_time"":""2025-07-05 15:00:00"",""remind_time"":""2025-07-05 15:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-04 22:32:18""}}"
用户:后天早上6点去参加歌友会; 你:明天6点到7点已经有读书会了。歌友会要换个时间吗？; 用户:改到明天10点; 你:好的，会持续多久啊？; 用户:大概2小时吧; 你:提前1小时叫你，成不？; 用户:提前半小时,2025-07-04 22:32:18,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""应酬"",""content"":""参加歌友会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""10点"",""end_date_chinese"":""明天"",""end_time_chinese"":""12点"",""remind_date_chinese"":""明天"",""remind_time_chinese"":""9点30分"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-05 10:00:00"",""end_time"":""2025-07-05 09:30:00"",""remind_time"":""2025-07-05 09:30:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-04 22:32:18""}}"
用户:周日早上6点去参加生日会; 你:周日上午6点到7点已经有读书会了。歌友会要换个时间吗？; 用户:改到明天10点; 你:周日上午10点到11点已经有约老王吃饭了。生日会要换个时间吗？; 用户:改到明天10点; 你:好的，会持续多久啊？; 用户:大概2小时吧; 你:提前1小时叫你，成不？; 用户:提前半小时,2025-07-04 22:32:18,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""应酬"",""content"":""参加生日会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""10点"",""end_date_chinese"":""明天"",""end_time_chinese"":""12点"",""remind_date_chinese"":""明天"",""remind_time_chinese"":""9点30分"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-05 10:00:00"",""end_time"":""2025-07-05 09:30:00"",""remind_time"":""2025-07-05 09:30:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-04 22:32:18""}}"
用户:帮我记一下，今晚约老李一起吃饭; 你:好呀，啥时候开始？要搞多久啊？; 用户:今晚时间不够了，改到明晚吧; 你:好嘞，啥时候开始？在哪儿碰头呀？; 用户:嗯9点开始吧，在酒仙桥; 你:好嘞，啥时候提醒你？; 用户:提前半个小时吧,2025-07-05 20:05:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""约老李一起吃饭"",""place"":""酒仙桥"",""related_person"":""老李"",""start_date_chinese"":""明晚"",""start_time_chinese"":""9点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""明晚"",""remind_time_chinese"":""8点30分"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-06 21:00:00"",""end_time"":""2025-07-06 20:30:00"",""remind_time"":""2025-07-06 20:30:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 20:05:12""}}"
用户:后天晚上9:30~10:00在方城大厦开需求评审会; 你:没问题，提前15分钟叫你成吗？; 用户:提前10分钟吧,2025-07-05 10:05:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""需求评审会"",""place"":""方城大厦"",""related_person"":"""",""start_date_chinese"":""后天"",""start_time_chinese"":""晚上9:30"",""end_date_chinese"":""后天"",""end_time_chinese"":""晚上10:00"",""remind_date_chinese"":""后天"",""remind_time_chinese"":""晚上9:20"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-07 21:30:00"",""end_time"":""2025-07-07 21:20:00"",""remind_time"":""2025-07-07 21:20:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 10:05:12""}}"
用户:今晚5:00~6:00开需求评审会，在101会议室; 你:开始时间已经过去了，重说一下呗; 用户:今晚8:00~9:00开需求评审会; 你:好嘞，提前15分钟叫你，行吗？; 用户:提前5分钟就行,2025-07-05 10:52:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""开需求评审会"",""place"":""101会议室"",""related_person"":"""",""start_date_chinese"":""今晚"",""start_time_chinese"":""8:00"",""end_date_chinese"":""今晚"",""end_time_chinese"":""9:00"",""remind_date_chinese"":""今晚"",""remind_time_chinese"":""7:55"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-05 20:00:00"",""end_time"":""2025-07-05 19:55:00"",""remind_time"":""2025-07-05 19:55:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 10:52:12""}}"
用户:明天中午12点和姜伟一起讨论意图识别; 你:会持续多久啊？跟姜伟在哪儿讨论意图识别呀？; 用户:在101会议室讨论一个小时; 你:好嘞，提前15分钟提醒你，好吗？; 用户:提前5分钟吧,2025-07-05 20:13:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""和姜伟一起讨论意图识别"",""place"":""101会议室"",""related_person"":""姜伟"",""start_date_chinese"":""明天"",""start_time_chinese"":""中午12点"",""end_date_chinese"":""明天"",""end_time_chinese"":""中午1点"",""remind_date_chinese"":""明天"",""remind_time_chinese"":""中午11点55分"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-06 12:00:00"",""end_time"":""2025-07-06 11:55:00"",""remind_time"":""2025-07-06 11:55:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 20:13:12""}}"
用户:明天中午12:00~13:00和老王一起吃饭吧; 你:好嘞，咱在哪儿跟老王一块儿吃饭啊？; 用户:来食堂吧; 你:收到，啥时候提醒你？; 用户:提前20分钟,2025-07-05 20:05:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""美食"",""content"":""和老王一起吃饭"",""place"":""食堂"",""related_person"":""老王"",""start_date_chinese"":""明天"",""start_time_chinese"":""中午12:00"",""end_date_chinese"":""明天"",""end_time_chinese"":""中午13:00"",""remind_date_chinese"":""明天"",""remind_time_chinese"":""中午11:40"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-06 12:00:00"",""end_time"":""2025-07-06 11:40:00"",""remind_time"":""2025-07-06 11:40:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 20:05:12""}}"
用户:帮我记一下周末和龙江一起踢足球吧; 你:好嘞，啥时候开始？; 用户:周日早晨8点; 你:好嘞，提前多久提醒你？; 用户:早晨7点吧,2025-07-05 21:09:32,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""运动"",""content"":""和龙江一起踢足球"",""place"":"""",""related_person"":""龙江"",""start_date_chinese"":""周日"",""start_time_chinese"":""早晨8点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""周日"",""remind_time_chinese"":""早晨7点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-06 08:00:00"",""end_time"":""2025-07-06 07:00:00"",""remind_time"":""2025-07-06 07:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 21:09:32""}}"
用户:帮我建个日程; 你:没问题，记啥事？啥时候开始？; 用户:今晚8点和小白一起去吃饭; 你:今天晚上8点到晚上11点已经有评审会。和小白一起去吃饭要换个时间吗？; 用户:换到明天晚上8点,2025-07-05 12:52:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""和小白一起去吃饭"",""related_person"":""小白"",""start_date_chinese"":""明天"",""start_time_chinese"":""晚上8点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-06 20:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 12:52:12""}}"
用户:帮我记一下马斯克的一句话，失败是一种选择，如果事情没有失败，那就是你的创新还不够,2025-07-05 21:13:12,"{""result"":{""memory_type"":""备忘"",""memory_subtype"":""知识"",""content"":""失败是一种选择，如果事情没有失败，那就是你的创新还不够"",""place"":"""",""related_person"":""马斯克"",""start_date_chinese"":"""",""start_time_chinese"":"""",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 21:13:12""}}"
用户:帮我记个备忘; 你:好嘞，具体记什么事情？; 用户:马斯克说过一句话，失败的主要原因就是创新不足,2025-07-05 21:13:12,"{""result"":{""memory_type"":""备忘"",""memory_subtype"":"""",""content"":""马斯克说过一句话，失败的主要原因就是创新不足"",""place"":"""",""related_person"":"""",""start_date_chinese"":"""",""start_time_chinese"":"""",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 21:13:12""}}"
用户:嗯今晚8:15要跟李伟开个会; 你:今天晚上8点到晚上9点已经有跟浩翔开会了。跟李伟开会要换个时间吗？; 用户:嗯可以换个时间; 你:今天晚上8点到晚上9点已经有跟浩翔开会了。跟李伟开会要换个时间吗？; 用户:换吧,2025-07-07 09:12:36,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":"""",""place"":"""",""related_person"":""李伟"",""start_date_chinese"":"""",""start_time_chinese"":"""",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-07 09:12:36""}}"
用户:晚上提醒我啊要给浩翔打个电话; 你:好嘞，啥时候提醒你？; 用户:7点多吧; 你:开始时间已经过去了，重说一下呗; 用户:7点多提醒我,2025-07-07 19:21:16,"{""result"":{""memory_type"":""待办"",""memory_subtype"":"""",""content"":""给浩翔打个电话"",""place"":"""",""related_person"":""浩翔"",""start_date_chinese"":"""",""start_time_chinese"":""7点多"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""晚上"",""remind_time_chinese"":""7点多"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-07 19:30:00"",""end_time"":"""",""remind_time"":""2025-07-07 19:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-07 19:21:16"",""is_stop"":true,""reply_content"":""提醒的时间已经过去了，重说一下呗""}}"
用户:嗯今晚8:15要跟单位开个会; 你:今天晚上8点到晚上9点已经有跟浩翔开会了。跟单位开会要换个时间吗？; 用户:嗯可以换个时间; 你:今天晚上8点到晚上9点已经有跟浩翔开会了。跟单位开会要换个时间吗？; 用户:换吧; 你:什么时间？持续多久？; 你:9:15,2025-07-04 09:32:18,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""跟单位开会"",""place"":"""",""related_person"":""单位"",""start_date_chinese"":"""",""start_time_chinese"":""晚上9点15分"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-04 21:15:00"",""end_time"":""2025-07-04 21:15:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-04 09:32:18""}}"
